review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
RM13A9UGXWD8Y,1,11,317,N,N
R3WV56SI9OYPA,1,7,24,N,N
R20P89QKPTLL3A,4,93,99,N,Y
R146R0XRGZVW4U,1,0,21,N,N
R1GPFLBCG5G8DL,5,205,214,N,N
RZ8UV249VBO9B,1,8,22,N,N
R2XCL2F8UJB1TS,5,23,23,N,Y
RHFFGVJH0IWTD,5,17,21,N,Y
R3NV9A86YWHR05,1,80,147,N,Y
R1SMBOCI8DV1O0,4,20,21,N,N
R17WSO3MTVKM00,5,31,31,N,Y
R3MGRUX8WXYU1F,5,33,37,N,N
R3RV1YMXBX0F6,5,27,28,N,Y
R2EJWWUOV4GBIO,4,40,43,N,N
R3TEQKLAE72X1X,2,2,25,N,Y
R3F9FNR6I288IA,2,1,62,N,N
R2CUFI0B5VOZSQ,5,84,93,N,N
R3QICWGOV0SU1R,5,116,126,N,Y
R2HN7CK2RM6QQF,5,102,104,N,Y
R2PQ42ZB60YW5E,5,22,22,N,Y
R1CEBH8O49EUGN,1,20,21,N,Y
R3NYC6A4KD88I5,5,20,23,N,Y
R3EUNRGFTVDWXT,4,26,28,N,Y
R1J9YLF4XY97PY,1,5,22,N,N
R3D9WO9ZIJUMLJ,5,72,76,N,Y
R3QYPXA0AAML63,4,69,69,N,Y
RRVY426XYIU16,1,24,27,N,N
R1VLM9FTZSPR71,5,20,23,N,Y
R1X17Q4HV4ABNO,5,24,24,N,Y
R2WHSRLBI2I5QA,5,74,76,N,Y
R3HOBXWMS2ANB0,5,37,40,N,Y
R13A81CN8ULNLO,1,19,20,N,Y
R2F2XDH80P9EVC,5,48,52,N,Y
RUC0AWBT7RL15,1,52,64,N,Y
RN3L85V7345X9,5,424,465,N,N
R3FWGOUCP3AT3J,4,40,47,N,Y
R1Z2INDVD2UTTI,1,15,27,N,N
R1IYE0II82R77C,2,41,43,N,Y
R317L5BPTF62RK,5,29,30,N,Y
RBT3XGM9PFS5K,5,24,31,N,Y
RX4FK4RI2C2WZ,5,23,23,N,Y
RCT3ORNMVH3,1,19,21,N,N
RLK331UFVEAO4,5,17,27,N,Y
R2O1V8JLRH54VF,5,9,20,N,Y
R1DOX3F0RL0MXV,5,48,48,N,Y
R2G4EJO6CGGT92,4,229,240,N,N
R3RGXLGSA5BFP,1,3,80,N,N
R3PD20IRWK29Z3,1,75,92,N,Y
R1WM1CG3CP7HMS,3,8,20,N,Y
RDLVRDDV4UA7D,1,27,37,N,N
R1IWINDM632NKC,5,35,36,N,Y
R7SV1SQJMNWOU,5,35,37,N,N
RPMCSOHNEBRSI,5,47,51,N,Y
R3IIKKWUPQYDBV,1,24,26,N,Y
RAAG811RDR6ID,5,26,28,N,Y
R16CHPO8ZTR9F1,5,28,29,N,Y
R28CJK843P8CRH,5,35,39,N,Y
R2V3OI9JDEDUKM,4,4,39,N,Y
R2BHVYOKXWXW8K,1,75,78,N,Y
R3S4G3OX3TS5ZW,1,30,38,N,Y
R1IPNOS3DHAXIN,5,20,20,N,Y
R3IWSP8VV71RHB,5,29,77,N,N
RB5ALHV49X6BG,5,282,307,N,Y
R8ZWBFMXOF57U,2,20,22,N,Y
R1LT2VQCON23DY,1,81,83,N,Y
RAZQC5FXZ2OIK,5,70,77,N,Y
R159906HFI8R10,5,32,33,N,Y
R3IU4LLJIXHUHY,5,104,108,N,Y
RCWNM6GGK8JDN,4,306,335,N,Y
R13KO6LO4U0BWH,5,246,247,N,Y
R27G9ATUYKS5MV,5,27,120,N,N
R3583HHAMY6W9F,2,43,44,N,Y
R2CXLJ2UZP254K,5,28,32,N,Y
RAUC6S8N1RXSP,5,20,21,N,Y
RNELYN186CSZX,4,51,56,N,Y
R3F6DY0MJER6AR,2,17,21,N,Y
R2F9DRNTK1KE50,5,22,22,N,Y
R2EGENIB1A6SQL,5,23,24,N,Y
R2TFG7X2D70A3,3,0,27,N,Y
R1TWW0WS7OBNPM,1,2,46,N,Y
R3MZP27R50EKFF,5,479,564,N,Y
R2MW4M1S194FIB,3,55,65,N,N
R2FMWL7NNV5ZAF,5,13,24,N,N
R6OPYT2BRI6U1,5,68,69,N,N
R16FDYSSMRHXPJ,1,28,31,N,Y
ROSLQWSTAWMUK,5,18,21,N,Y
R34VGQVAM30DQC,5,59,60,N,N
R1M40K4OBKJJOK,5,1,20,N,Y
R1T3N4L5WYXB4T,5,30,32,N,Y
R2I96TJZMTG72A,2,23,25,N,Y
R2CEUMWE68SGOH,5,23,23,N,Y
R2XXWUGQRJHOLV,1,6,31,N,N
R18X59ESKDLI02,2,17,22,N,Y
RIJK64OV26AMD,5,61,62,N,Y
R23R6BV9JNLGNO,5,107,125,N,Y
R2N51JWY0BDZSV,4,26,26,N,Y
R2Q28IIFH4T6P,3,48,55,N,Y
R1AAKEMTP8OS4K,5,110,113,N,Y
R37NWZDFHZ9TNY,1,16,22,N,N
RBXDXOUXD2SE5,4,15,20,N,Y
R1GNPIDEHDZBL1,4,40,44,N,N
R122R7OWGT8I79,1,15,44,N,Y
R2M9QSDXYJB9F8,4,27,28,N,Y
RB5DFDPINLY4U,1,19,41,N,N
REIB2KI2WN4PD,4,18,21,N,Y
R3HF1JINVFUG95,1,2,20,N,Y
R20LCMPJT2UDSN,5,36,37,N,Y
R3GUE5KA7UC61W,1,4,27,N,N
RIM6H6V8NQ8Z2,5,43,44,N,Y
R2AI20IJ3VXHRQ,1,6,21,N,Y
RQCS47GVHFOI9,5,23,26,N,Y
R3ER7S69GFFYAG,5,46,50,N,Y
R23GDTBCABGW3G,5,22,22,N,Y
R3FZ0PGT4YPHL5,5,22,23,N,Y
R2JU8LRW6PMF8Y,1,25,27,N,N
R3396Z1D8W42GJ,5,29,31,N,N
R1HH98OVQ20KWG,1,9,113,N,N
R23REH6MC018KC,5,21,24,N,Y
R1V0ONPYJL4NN4,1,19,21,N,Y
R2WLQ4Q3BVOH33,5,0,21,N,N
RK4XRH8F61496,1,2,28,N,Y
R1TO3B2BCBUGLR,1,1,21,N,Y
R37RJJAFZX4KSG,4,25,25,N,N
R2D48BO9ZEFQGI,5,85,88,N,N
RW83H7SFR1DQE,5,207,219,N,Y
R1LA5K8OME2JAX,4,25,28,N,Y
RSE1A1CKRIWLW,5,25,25,N,Y
R2W3GC44BSO66O,1,17,23,N,Y
R3AQFOUU76VWQF,1,23,29,N,N
R27QWNRK7UKZ2S,5,40,42,N,Y
R22UOMDV5FRIOR,5,40,40,N,Y
R17ITHPHISX5V9,5,36,38,N,Y
RJ5BP1TMD8EF0,1,0,33,N,N
R1YBLAD5ZC8PAE,5,21,22,N,Y
R2QSELUOGCZ2A1,4,26,27,N,Y
R3SXWAGYVRMYDY,5,30,33,N,Y
R1HRMCQUMR8FK9,5,24,26,N,Y
RAGY25K1UUN9D,1,2,52,N,Y
ROLDAQ1R0LZT6,4,26,30,N,Y
ROCRZU67VOUV1,1,14,22,N,Y
R9TEUUI9KJF0W,5,19,21,N,N
R24ERANIFJBEC,5,30,31,N,Y
RR3MCZ31C270J,5,37,39,N,Y
R3J6KRX8JO3MPQ,1,14,20,N,Y
RE9887BILP6WU,1,76,79,N,Y
R1IW77SZ6JY9WV,5,0,24,N,Y
R31P0N9ZPGM534,5,224,232,N,Y
R1NTE8QO788M1Z,5,1,21,N,Y
R32CP30FC8DW7U,1,29,30,N,Y
R37W5VJPW35U0X,1,15,24,N,Y
RAZ9XN9DKCRAX,4,5,30,N,Y
R5JLEXAIUNSV,5,20,20,N,Y
R1YQBY1UWRSP1B,1,2,22,N,N
R2JBO1CW98IDNC,3,47,60,N,Y
R6L02UH15NAXK,5,0,24,N,Y
R2ASZAHSECB3W8,4,35,45,N,Y
R175SO9CA84ZY9,1,22,23,N,N
R3527I5666J5KB,1,0,29,N,Y
R12LYEZ4UT2YLR,5,49,56,N,Y
R29K9ELSMVJAED,1,15,20,N,N
RLW2QSJSCTDFZ,1,44,51,N,Y
R2KIYCZAG8UPKO,4,50,54,N,N
R1CM3HAPQFDM1U,1,20,22,N,N
R3FB1ICI10PP6G,1,21,24,N,Y
R4J96KA0YTZCM,5,34,38,N,Y
R6UQS3Y6AO9DK,5,30,32,N,N
R1RE75QAQQUAN9,5,21,21,N,Y
R2REB6ATGCAJ0D,5,24,26,N,N
R2D0PGZ3QY31WU,5,34,37,N,Y
R34KLYGPDQD0QQ,3,27,27,N,Y
R2KXRYFWQI7UVV,5,12,26,N,Y
R10RLAHH9JSOA0,3,0,20,N,Y
RSYUHC6ZW2YB6,3,11,26,N,Y
RUA4P6GSFTZNM,1,62,76,N,Y
R2KQA7AIEHUI06,2,3,27,N,N
R3CO3MAMNNXZZY,5,205,237,N,Y
R13U5VRUO3PKCI,5,19,20,N,Y
R2N66YZNCV8ORY,2,213,224,N,Y
R3GUSAOD5KYT60,5,282,299,N,Y
R2QVXB0JVG8JZL,3,20,22,N,Y
R1AKKOIBZ574LG,5,20,21,N,Y
RON1AID989Z4N,5,28,28,N,N
R1G89GARCL0TU0,5,29,31,N,Y
R2J5Z6B5KSE7DY,4,30,32,N,Y
RTSO76VYX5KPM,3,23,23,N,Y
RSSBEVJQUWCL6,1,43,47,N,Y
RXOEU4DE2FYQL,1,426,461,N,Y
R3KH6S8DNZYRS9,5,31,40,N,Y
R3JPVHTONZ0TAO,5,24,26,N,N
R3C737UA4PNDYV,1,31,46,N,N
R2X6J5PDWFCPF9,1,2,26,N,Y
R2DPQTLJSRPHFC,2,28,35,N,Y
R8CFMM7BDRDXZ,1,6,35,N,Y
R39YOL331XUF29,1,41,42,N,Y
R1OCRPR2E9GVXR,5,36,38,N,N
R2TT4DYABT2PS7,5,17,22,N,Y
R1TPIL6A6XBYO1,5,24,25,N,Y
RHQB7R2W9TWVW,4,22,23,N,Y
R31ES2HX2CQQVD,1,41,42,N,Y
R1DXZMAFHND0XQ,5,25,26,N,Y
R3O7STLGOP4VTX,1,22,23,N,Y
R27QZ7XLARO1HJ,3,16,20,N,N
R2L046TP2SIDA1,5,705,779,N,Y
R2BXJ15QYQN0QT,3,31,32,N,Y
R1H5TPO7J4V0HS,5,39,42,N,Y
R3FT0TDZW5Q1A9,1,4,61,N,N
R15MDMX01KXCFD,1,1,30,N,Y
R34E62H9V01SAI,3,22,34,N,N
R454KQPMJ5L6,5,20,24,N,Y
R3PE57U3GY6T77,3,45,53,N,N
R1QKUM6V8LMQ0,5,32,36,N,Y
R16H12M2SC5XBX,5,36,36,N,Y
R1HF339SA6YHDP,5,18,21,N,Y
R26S63ZQVVGGQF,4,29,35,N,Y
R2F6BGE4TJPDU4,5,50,58,N,Y
R24PPW76C8DHJ0,5,39,40,N,Y
R155YS067GKYC2,1,4,21,N,Y
R9JC1SKX3PCIA,2,3,20,N,N
R1JNZWM6VXGFSJ,5,18,21,N,Y
R3CD3XSUN7XCQQ,5,52,61,N,Y
R27TZ55FD2VDHJ,1,28,28,N,Y
RBMSY03FBSL74,1,0,24,N,Y
R1RT95GF5SPF3X,1,50,57,N,Y
R2812L2XBDHPRB,1,33,59,N,N
R1PTQCY8K1J4Q0,4,4,48,N,N
R2BAB5SZ3ZTLWI,5,30,34,N,Y
R3S3XYYG680IB9,4,35,37,N,Y
R3JV2D61DGMFD3,1,14,20,N,Y
R3GK9IXASWLFRM,4,36,40,N,Y
R3GLAAB287G6LE,1,68,125,N,N
R8NMHXMWFN9HF,5,22,22,N,Y
R32QJHWI89MAK1,1,36,41,N,N
R4VVDOAFJMVLF,1,46,48,N,N
R2WFVCEWZGS7N5,5,28,30,N,Y
RZKYTY8YMD66I,1,36,45,N,N
R39DORJKMOGR2I,3,24,27,N,Y
R2Q1M9RWKJQED,4,74,80,N,N
R3C2MQ3349JCQE,5,62,64,N,N
R3HI9LS9B7224U,1,18,25,N,N
R79UJ16QGXAR8,1,8,150,N,N
R1HRDU6DDQ69I5,1,28,49,N,Y
R1S2982UMJ0KRO,3,18,20,N,Y
RPCN0HDVSFX02,5,25,26,N,Y
R87YGCH5XDPGL,5,27,27,N,Y
RMFTDOCEB3KTT,1,29,34,N,Y
R1RQPV5YZQFE6S,5,15,21,N,Y
RZRW1K3XH2ECQ,5,48,58,N,Y
R32AVV9V2RL21N,5,32,32,N,Y
R1I3E89HGT8INH,1,25,39,N,Y
RZ25XLD3XEDZ9,1,28,30,N,Y
R21CP11TGFLZQ2,5,27,27,N,Y
R2N8SDI3FMED61,5,22,24,N,Y
R3A1K1UG9GJFYN,4,15,21,N,Y
R3HLADWMASUWHJ,5,56,60,N,Y
R2L8KGUPN3Q8A4,5,38,38,N,Y
R2GQZLX6WZ4M3P,1,12,26,N,Y
R7AHD8ZJB7BW6,5,17,20,N,Y
R26QN7MKV6NGYX,2,83,102,N,Y
RSCADF4H3ZM3W,3,61,68,N,Y
R3S9HYTSZEK7N5,1,7,20,N,Y
R17H7OX5HB3GGX,1,14,22,N,Y
R23NF4VQ0L1SXI,1,19,24,N,N
R8YK44E1PPM79,5,21,24,N,Y
R30SK64EPVZIP,5,20,21,N,N
RXWWZI56KRKAY,5,23,23,N,Y
RQTICZNYEOFLC,4,69,79,N,Y
R3O1NM9F9JL7A2,5,59,66,N,Y
ROQ330ZGRM3DH,3,25,30,N,Y
R2ZS0E87ATYWNO,5,70,71,N,Y
R15CAXXUG6LLC0,5,41,41,N,Y
R3JDK2Q6V08N5V,5,29,29,N,Y
R3G8ESX9I8XPM5,1,2,29,N,Y
RBKOJHY50DJLV,1,7,157,N,N
R3VJIK36Z34D9J,3,35,36,N,Y
RXHHRFP7ETHD1,1,7,47,N,N
R1E4AI6VUNR46K,1,16,20,N,Y
R13927JP3L0B7F,5,32,32,N,Y
R1HWWZDOOE34UV,1,48,50,N,N
R1LOV3A88F6355,3,35,45,N,N
R3M4FVYOJ4RC2M,2,32,32,N,Y
R1E5F8QOPDJ10R,5,84,91,N,N
R1WVNQ7XB982IQ,5,21,22,N,N
R1KTJ17OACZI9S,5,35,39,N,N
R3VVC90JCH60ZK,5,21,21,N,Y
R2IXWHI814YPZI,1,27,29,N,Y
RH2LJRJBKKXJX,1,17,25,N,N
R15QA07MSPEK4,5,18,24,N,N
R2DKUK81757YZG,3,41,44,N,N
R1FFN7MOZD0SLP,5,20,21,N,Y
R3FJK1QMBCFO4V,1,10,24,N,N
RMHA9W58T9JP3,5,25,27,N,Y
R1IZ7RN3T50HGB,1,26,39,N,N
R3CDMLSAGVSAZ8,4,69,69,N,Y
RNQW3E7VEQ0LD,1,0,41,N,N
R3P0JUNI5QMJC,4,34,38,N,Y
R3GEJXLCUOH9KM,2,20,28,N,Y
R1MOBJRHJIJVY4,1,11,24,N,Y
RTKIGRQ0NZM81,5,17,20,N,N
R2JIBCW44S8J4Z,1,25,26,N,Y
RTQL55671E4XY,1,131,143,N,Y
R19IH0ICRWPK6Q,4,24,27,N,Y
R3TDD0712QVMP,4,22,24,N,N
R3385VRXJV7RT7,5,35,36,N,Y
R2VMVJI6M68L27,3,22,26,N,Y
R1UIIFK966EE66,1,19,22,N,Y
R1ZUIL36T319A,5,21,27,N,N
R2FJFV16SFSNEH,5,19,21,N,Y
R37BNGDPS9KPPL,4,8,60,Y,N
R3EX9DWAZBTGKE,3,49,55,N,Y
R23K289YI7L7RF,1,38,38,N,Y
R25H7F5RSU8MO9,5,19,21,N,Y
R26CF8PSWA7E7T,1,29,33,N,Y
R18ZT6JSZPVO2H,3,220,227,N,Y
RKO92404K9UGU,3,20,22,N,Y
R21ILMKQ05WCJ3,1,9,22,N,N
R3T4FZN6ENGMW4,1,104,106,N,Y
R32VDTYYSOZQ7N,1,27,29,N,Y
R2MIZV3E2L33K,5,43,45,N,N
R2AJ1CJM3Q58I4,5,33,37,N,Y
RBQS0GQ0MMRZ0,2,10,154,N,N
R1622TPZMPXUJ5,3,43,44,N,Y
R3V4IJJIEL4V8D,5,47,49,N,Y
R33T0PP9ZET1HG,1,31,41,N,Y
R2PGR2B9X2HK24,5,144,160,N,N
RV41UF0OOWPFV,5,82,94,N,Y
R1YBL55GP8IYFH,1,233,264,N,Y
R1LS0LY13S9OLD,4,22,27,N,N
R1IH4LKKNLVO7N,4,39,43,N,Y
R3UQ6B4N9UK1I4,5,32,32,N,Y
R2HVG3MZGU45N,4,30,32,N,N
RQ8CVE7A00HN,2,19,24,N,Y
R3UN0X77Z5GN0V,4,1,36,N,N
R2VNMSSX0YP6L5,5,91,98,N,Y
R1NVCB383MX9CY,1,28,32,N,Y
R1LL75Z5PEDNC6,5,63,65,N,Y
R2VBK23HRRR26C,1,125,151,N,Y
R1M271L563YMEV,3,70,70,N,Y
R2XPPRHI9DWR8H,1,4,102,N,Y
R3F1H8490M1LGX,4,31,34,N,N
R3LNB8ZSWR740Q,3,32,36,N,Y
R1Z8XOOEJ99H3Q,1,25,35,N,Y
RXE6X6IU2V2ED,3,117,135,N,N
R3S336MA67B07R,5,59,61,N,N
RGB7GQWBZX9RJ,5,167,178,N,Y
R2UZQVLBDEXIR6,5,77,78,N,Y
R1D6WB3KOEPBIQ,1,38,40,N,Y
R2NPAMDJS9LUO3,3,21,24,N,Y
R1EXIAH6C3PUV3,3,67,72,N,Y
R392YR69CKEQYR,1,0,23,N,Y
R2JFO6M3Z9A4O2,5,199,202,N,Y
R1AN31CW06AJWA,2,30,33,N,Y
R1WWDCIPV797JG,1,61,72,N,N
RRPXX01HNQ3U5,1,44,51,N,Y
R2IPUD691XJFE5,4,23,28,N,N
R2NT6M70CJX7MT,5,21,23,N,Y
R2RUC97IDLZRJO,5,68,78,N,N
R2QTW1AL8GTXGM,3,37,40,N,Y
R1Q00FI80UGYKM,5,51,52,N,Y
R33KYD7IL3VGP1,3,24,25,N,N
R3MMOP5AY7XE3Z,1,46,46,N,Y
R3FAFDW3HE6ZDV,4,32,33,N,Y
R13FY2KEPZCS8T,1,20,21,N,Y
R3KGG2NF9VWSS0,2,24,35,N,Y
R22A6QCOUPMUDD,5,64,65,N,N
R19DF1A2XRNXJ4,5,35,37,N,Y
RQ658SBAY6XRE,1,33,36,N,Y
R3AH7KVGNWYUWT,5,34,36,N,Y
R2MQIXMMAZ1BX7,5,21,22,N,Y
R23677X6INCITT,5,28,30,N,N
REU2Q3QISHRBC,5,123,140,N,Y
R3K0Y483VRULJY,1,20,26,N,N
R2DCNH7CE1W02Y,5,20,21,N,N
R3OZGTPXEDGTR1,1,23,24,N,Y
R2MBD6MR0CDRDV,4,513,528,N,N
RKL8LTOR7R5J0,5,21,25,N,N
R3M6SVJCJ9Q2CZ,1,0,20,N,Y
RQQ8A14LJQHMB,5,21,22,N,Y
R2ZUTKBAFID37D,5,21,27,N,N
RZKVUQLOUWVF4,4,45,50,N,N
R3QAUHO3Y85P36,5,32,32,N,Y
RCMWK3X78IJ7A,1,4,22,N,N
R2BT2RNR0BR7WL,5,25,28,N,Y
R3E4YC413ICRL3,5,26,27,N,Y
R2KUQJ5C34R4SU,1,21,24,N,Y
RF3BRY4PWPXYI,1,20,21,N,Y
R3J14NNB3SE3TK,5,23,26,N,Y
RFYM4K5ACUUY2,4,30,34,N,N
R3GR7SQDUQRW4B,2,7,20,N,Y
R2XN0A9QAOM9D0,5,64,64,N,Y
R2AVYR3EHPRCIQ,5,75,79,N,Y
R2IECM1RGQNWEK,5,23,24,N,N
RASSIRH4MN14J,3,20,24,N,Y
R1OUM99F6VTIXK,5,27,29,N,Y
R2JNJCR3RQGZCW,5,23,24,N,Y
R34992A1I1UH1F,5,18,20,N,Y
R1UNNP3U9LTDFN,1,22,31,N,N
R8JJLLE9XX7MN,1,27,35,N,Y
R2V4RXSV2XHV7U,5,186,196,N,Y
R2Y1N7WECU0073,1,48,72,N,Y
RHHGDKDDOICWO,3,1,25,N,Y
R9RVOMU4P5DO7,5,17,22,N,Y
RR1ZGOECVQLRC,5,22,23,N,Y
R2O5JQJDTIRJF,4,3,29,N,Y
RQBIFCH4XYX1J,4,47,49,N,Y
R177OXUQODCJ5T,4,58,61,N,Y
R1K6KXZ8IK76T2,5,20,25,N,N
RGXA0VV3QOPA0,1,29,31,N,Y
RB4C0ZOY9GX5G,5,81,90,N,N
R25EV0AKLFU9VR,5,41,46,N,N
R2WG0ZDPLBLXBB,2,72,81,N,Y
R13X2TCLIMBINL,4,62,71,N,N
R15NFFBVXEQ3EH,1,32,34,N,Y
R2YC9BEMX9MQS4,5,20,21,N,Y
RIOL6QBXL8YQQ,1,7,22,N,Y
R1BMBX2GOWBPIH,1,64,68,N,N
R1I6E0CQ7FMWYU,5,25,28,N,N
R23HA4CYFXRYUL,4,23,25,N,Y
R3MVRW4WJ50QJO,1,26,34,N,Y
R162EJ4G0JL62B,4,18,22,N,Y
RYH36U9JQZ478,5,27,30,N,Y
R2P888BZ7C4AD2,2,25,33,N,Y
R1DO9HMQVS2VDF,1,292,319,N,Y
R1U3RA0LCDVNFP,5,40,45,N,Y
R2GDUFKTUHTJGJ,5,52,57,N,Y
RWNY73P679IK,5,25,28,N,Y
R15O42LXKS36CV,1,16,31,N,Y
RUM14TPPZFXZ5,2,35,35,N,Y
RYYRJDVYVF2DX,5,15,36,N,N
RSXLX2H5D7T2Q,4,21,22,N,Y
R1CNJ6BHRZYV2M,5,29,30,N,N
RUBQBBCBOCIR1,5,35,35,N,Y
R38MV8HKDY2GI0,5,16,20,N,Y
R90BKVHK9AQOF,3,41,45,N,N
R3R7SEL4MZH37J,1,21,22,N,Y
R3DO673TWNFJG6,4,62,64,N,Y
RGVMAW8C5333S,1,14,55,N,N
RF3TCC7NTYMX5,1,4,58,N,N
RB9M2RB2Q1IA2,3,29,32,N,Y
RVUSZNZOX081F,5,19,21,N,Y
R18U92ZVVZV2P2,5,33,35,N,N
R3S8LMVDDMH3R3,2,32,37,N,Y
R3IY8RJ6ITG6M0,5,20,24,N,Y
R3SIJ4MUUYRVSM,5,20,21,N,N
R142MBW546Z2Z5,1,20,82,N,N
R2PVCQE4Z8BPRP,5,42,42,N,Y
R29HVZI7LFHMDY,1,179,214,N,Y
R2CAD5YL9QBGRT,4,30,33,N,N
R15P2NM38ZQDYI,1,21,24,N,Y
R23AUXBVEV24SK,1,64,68,N,Y
R2TI9JOA8ISSJL,5,20,24,N,Y
R1NJSPM9RDPY7T,5,49,49,N,Y
REE7RA8G8ZOJU,5,22,22,N,Y
R2VW9IJ1CS4ZTX,5,30,31,N,N
R3OCMMLFLC9DDO,1,156,188,N,N
R15A0Q0CCZ7CCG,4,55,57,N,Y
REJIOP1MI1YSE,3,68,78,N,N
R1N80823RB2OQX,1,18,55,N,N
RXSHROU049MKW,5,42,43,N,Y
R1KAP9FPFCIMSP,4,36,42,N,N
R17N0W4EYPZZQY,1,27,29,N,N
R2JU2X7XQED0JR,1,12,22,N,Y
R1K7NVDUQWTL0Z,1,10,28,N,N
R3HOVG9K5RM62V,1,22,23,N,N
R1NF2351Q79FQJ,5,24,24,N,Y
ROSIMGM54ZCY9,5,30,31,N,Y
RV3B8FN4CA95G,5,28,28,N,Y
R1BN9JBFDJ4FUU,5,22,22,N,Y
RMKORK2TT2WDX,5,87,96,N,N
R3TJQ9I06MUDCU,1,65,70,N,Y
R1QWD5JTVGV9ZT,1,20,23,N,Y
R18Q0RAZZQIO2D,1,2,36,N,N
R3B3OEDNVCUJHB,1,26,26,N,Y
R2X2M56VSP4MHY,5,103,105,N,Y
RVRK6HD7ZHMO4,5,16,20,N,Y
R1UOMWEIPFJPM7,1,47,48,N,Y
RJDI4Y1XN4IVY,1,1,38,N,N
R25IISDG98E2A2,2,21,25,N,Y
R18KQZG5X4IMSB,5,19,20,N,Y
R1DV59RI3VU4N4,5,47,52,N,Y
RY17M65ILQKIG,1,4,26,N,N
R75OOZKCMCKL6,1,17,20,N,N
R1YV17PSMDHOH7,5,32,39,N,N
RELLFQQ2O60LJ,1,19,25,N,Y
R2OMWN1VZYFOMY,1,0,24,N,Y
R2P3G55WTOZ6EQ,2,18,22,N,Y
RB1OKAINRYTHH,5,27,32,N,N
R1K8NY4WA5Y9B0,4,102,110,N,N
R3V84RA3R4Y67B,4,42,45,N,N
R56WG3EAK9XAZ,4,205,232,N,N
R22Q3GI95UUVQO,4,26,28,N,N
R2SK4I910I4TOH,5,33,33,N,Y
R7HXLOQTQWTOJ,1,3,22,N,N
R7VA7015BRG80,5,24,26,N,N
R2SJ9AHMCPINY4,1,27,61,N,Y
R9FL0ABYKRU4A,5,28,30,N,Y
RGEMZT22YUPIW,2,21,23,N,Y
R2AGLXBGVVWYKW,1,100,118,N,Y
R109IAQ09RTRK0,1,4,81,N,Y
R25IOCHB9YDBCT,1,19,27,N,Y
R25L04WVT5HS0,1,3,36,N,Y
R1HWK0II5WYDT9,1,21,22,N,Y
R2EFH2ZQCWF7F0,5,57,61,N,Y
R3UGGOV4VLYHBR,3,25,29,N,Y
R12AH54HN2B6PM,1,23,24,N,Y
R1WOXQJC4EDS7Z,1,47,54,N,Y
R183U1K6PICHJY,5,57,60,N,Y
R38IX2P2Y65B3P,5,71,75,N,N
R2S1RDVJN3LZX,4,54,63,N,Y
RY9H4NFZQBLPR,5,20,20,N,Y
R38X7FCLQNHDP2,5,28,29,N,Y
R1K9ITP37RP7OM,1,1,26,N,Y
RR19UPAXBGIRL,1,5,23,N,Y
R3CJ0EHFZGJ3LI,1,4,37,N,Y
R1LIGFWR17AKE0,5,33,38,N,N
R1BBEFESADH2HK,4,148,152,N,Y
R1C171X1S2YOSJ,1,29,36,N,N
R2ZF3PJQ00C0VR,4,28,30,N,N
R2GMQUK17UMI1V,1,38,39,N,Y
RSM4TI1WKOL5Q,2,23,27,N,Y
R3RASBFT4FJXLR,4,30,38,N,Y
R3BL0XQ27BT76S,1,47,50,N,N
R2UW4Q6GKJRLFS,5,62,68,N,Y
R3L4OIFXO974K5,5,26,30,N,Y
RZG36000ZBMQE,5,68,76,N,Y
R2NNSTHQ8AF1RA,5,16,22,N,N
R15CLUT7HLC68O,5,18,20,N,Y
R1LR3FV66SQQL8,1,27,27,N,N
R2POJT5GBH0O3M,5,21,27,N,Y
RMF8KVY2E82QA,5,37,40,N,Y
R2AHSLXMGJGKU3,1,2,32,N,Y
R3K3366GRKZWJ3,5,20,30,N,Y
R36XQ5Q5NCTTRH,5,25,28,N,Y
RYSHDFK7C50SL,1,34,36,N,Y
R152V4YOMEO3B7,1,104,112,N,N
R24I7X042LGWZK,5,50,50,N,N
RDZX6KR3HFUM2,5,20,25,N,Y
R1X0NW6L4WG1M8,5,418,426,N,Y
R1ECU42UGN657W,5,26,29,N,Y
R2EV126BJ2FOFK,5,23,25,N,Y
RPX4P34VA2K8D,1,20,21,N,N
RTEB4GN150P7V,5,32,36,N,N
R11B28PQ5DQO99,5,35,35,N,Y
R1DLZW01T19N4R,1,19,23,N,N
R9JHRBZI2VZNK,5,49,55,N,Y
R28G7SNT25DX4L,1,25,26,N,N
R3S8YDT1PVQSG6,1,0,21,N,N
R171MTBPWGJJND,5,27,29,N,Y
R1CUNDDS1TWMW3,5,47,48,N,Y
R1RVYCYT7W8ZDE,1,37,39,N,Y
R2N009EIGVL644,2,21,24,N,Y
R348D1ICF5S4E4,1,15,21,N,N
R1R5FQJGCIN6LN,5,19,23,N,N
RCBWEYIQ8EBOD,1,4,21,N,N
R2UD0FPN3YGIPA,1,0,20,N,N
R391M4SQD89PTF,5,60,61,N,Y
RKZ6LJVVAQY50,4,502,510,N,Y
R3A01I9JUU9W8I,5,157,165,N,N
R14P7WONK7Y8M6,5,63,71,N,N
RRQW3XAQGSRFC,5,23,26,N,Y
R230OKNL7MADNT,5,35,35,N,Y
R251KGJBADSZXC,2,15,38,N,Y
RN2TTTRMS4H1,5,22,25,N,N
R15IR4TV8ZN9J5,2,81,92,N,Y
R1IF5NT18TA01B,5,22,24,N,Y
R2NWF49T9IRYUR,5,48,60,N,Y
